,NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,df_index
24000,180012879690,2018,2905701,Camaçari,29,BA,45,M,1,3,1,2611606,Recife,26,PE,1,12,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919207,Lauro de Freitas,29,BA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,A,C,B,4,D,A,C,C,A,A,B,A,B,A,B,A,A,B,B,A,E,B,A,B,A,A,24000
25000,180012774994,2018,2408102,Natal,24,RN,18,M,0,1,1,2408102,Natal,24,RN,2,0,2,1,0,24096008,2408102,Natal,24,RN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408102,Natal,24,RN,1,1,1,1,449,451,455,462,502.3,641.2,610.2,534.8,CEBECBBBCDDBBCCECEBCDCDCCAABBADEDBABBCABAADBE,CAEDCCAEECBADEEEBCDCECCAAABEDAEAEDBAEACAABEED,BBDCE99999CAEBADDBECECDCEABEABEBADEDBECCBCCDEBABDA,CCBDEDCBCAEABDACABEDCBEABABCDCCDDBCBAEBABDDCB,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1,140,120,120,120,100,600,B,F,B,D,4,G,A,B,D,B,A,B,B,B,B,B,A,A,B,A,A,E,A,C,B,B,A,25000
26000,180012827102,2018,1721000,Palmas,17,TO,16,M,0,3,1,1721000,Palmas,17,TO,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721000,Palmas,17,TO,1,1,1,1,450,453,458,461,457.9,495.5,533.1,437.2,EBBCADABEABEDCBABDDCAACEBBAEBABDBAADDECBABCEA,EDACDCDEBDABDBACDCCADEEAEBCADEEABBDECCBABBEAC,99999BBCBBDBDDEEBBADACABABCCBEDDECCCBEAAEEBBACADED,ACEBEEDBBCDADEACEABBCDADEDBACBCAACBADCEBBACBE,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1,140,40,40,120,40,380,E,F,D,D,12,I,A,C,D,B,B,B,B,A,A,A,A,A,B,B,B,E,A,A,B,C,E,26000
27000,180013602175,2018,4214805,Rio do Sul,42,SC,19,M,0,3,1,4214805,Rio do Sul,42,SC,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4214805,Rio do Sul,42,SC,1,1,1,1,449,451,455,462,515.9,640.6,597.4,561.4,AEECDCAADBCBBAABBDECBEBBBBAEDBBAAEECBCACBAADE,EADCBBDAECCEBAEADEEBADAADABADEEACCBDAECAABAEE,99999BAABBCDCBDDCBEADADDCBBEADCCDBEBBCCCBCBEBEBACA,DDBBDDBEADEBCECACCBCEECBAEBDEBEEADABCCAABBABE,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1,140,140,140,120,140,680,E,E,C,B,3,F,A,B,C,B,A,B,B,B,B,B,A,B,C,B,A,D,A,B,B,A,A,27000
28000,180012898272,2018,2606804,Igarassu,26,PE,20,F,0,2,1,2611606,Recife,26,PE,1,3,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606804,Igarassu,26,PE,1,1,1,1,449,452,456,462,590.9,652.2,579.5,583.1,ADBCAACCDDBDBADDBECDDBDECEACDADACBEABACEBABCE,CAACAECBDEBDCAEEBCEBBDBABCECEEDBDBEDAEEBEBECC,99999CBADABBAADBCACECBCBDABABDECDADECEABDDCABCAEDA,BCCCDADADABDBEDEAABACDBEBDBAAEBACDEDBADBEBDDC,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1,140,160,160,160,120,740,B,E,C,F,4,C,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,A,A,A,28000
29000,180013133472,2018,3304557,Rio de Janeiro,33,RJ,20,M,0,1,1,3304557,Rio de Janeiro,33,RJ,1,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304557,Rio de Janeiro,33,RJ,1,1,1,1,450,453,458,461,460.8,630.2,534.2,470.2,BCDEEEBEBBCEADCAECDDADBBEEAEBDECDCBECEDDADECD,CCCADBDEDAEBBCECADDDABBDADEDEBEEBDEDAEBEAEBCE,99999DECDBDDCECECBBCCCEDBBECECEDBECDBEDBEEEBBAACAB,CCDDDEDEABBDCDCDAADBDDCDBDDBEADDBAEDDEEDCDDCB,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1,120,120,120,120,60,540,E,E,D,B,3,I,A,E,D,A,A,B,A,B,A,A,A,A,B,B,A,D,A,E,B,A,D,29000
30000,180012791356,2018,1504422,Marituba,15,PA,24,F,0,3,1,1501402,Belém,15,PA,1,2,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504422,Marituba,15,PA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,B,B,5,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A,A,A,30000
31000,180013650050,2018,2900702,Alagoinhas,29,BA,20,F,0,2,2,,,,,1,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900702,Alagoinhas,29,BA,1,1,1,1,449,453,458,462,486.5,488,532.3,439.9,EEADCEEDDDDEABCCCBEEDDDCEBCBBECCABDBEABBAEEAD,DEBAACACEDCBCABBCEBBDDBDEBDCAADACEACBDBECECEC,99999DBCABECEBEDDBEABEEAEBCDEECDEBEEACAADEEDEAEBAE,ABBBBDBADABDBAEAAAAABACDACCCAADBBEDAABDCDC*CE,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1,120,60,60,120,40,400,C,C,B,B,3,B,A,B,C,A,A,B,A,B,A,B,A,A,B,B,A,D,A,B,B,A,A,31000
32000,180013582519,2018,3551009,São Vicente,35,SP,18,F,0,2,1,3551009,São Vicente,35,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551009,São Vicente,35,SP,1,1,1,1,448,452,456,460,482,568.9,515,490,EDACBEEDDBAEDCDBABCDBBECDCDDDBEBBCABACBCCAAEE,CEDCBCCBBBABCCCCBEECEACBABEABDACABADEACACDDBD,DABDE99999EBABBEADBCDCADEADADABBABAADECEADBDBDCBCB,CDDBABADDCADDABEEDACDAACCABBBDCCBDDCBDBADBDBD,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1,100,120,120,120,60,520,D,E,B,B,4,B,A,B,C,A,B,B,B,B,B,B,A,B,D,A,A,D,B,A,B,A,A,32000
33000,180012793676,2018,3522505,Itapevi,35,SP,17,M,0,1,1,3522505,Itapevi,35,SP,2,0,2,1,0,35010613,3522505,Itapevi,35,SP,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3522505,Itapevi,35,SP,1,1,1,1,447,451,455,459,469.6,407.4,476.2,529.9,BBCDDAEDBACEDABCDCBAEBACDDACBCDABEADDACEABECA,EDCDACDCDBBBEADBDEBBEDAEACCBADCBCADDAEDAEABEE,ABCEC99999DCECBBCAABCBDDCADDCBEBEDAEBBDCEBCEDDBAEA,CACEADAABCDABDDBDCDBCDBAEDDCCEBADEEBEBCCDBAED,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1,120,40,40,80,40,320,H,E,F,D,2,E,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,B,B,B,B,B,A,33000
34000,180013048976,2018,2927408,Salvador,29,BA,50,M,1,2,1,2927408,Salvador,29,BA,1,12,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927408,Salvador,29,BA,1,1,1,1,448,454,457,460,429,398.9,595.6,571,DCBEDDEBADDDACABAEBADCBCCEDACEBCEDDBBCAACDCBB,BCBDEEDABBABDDEBECDEEBAABCDDBCBCCBBBCEEAABCBB,CBEDE99999ECDAEBBEADDBAEDBDADACDADBCDBBBABEBBACADD,EDCBACEBDEADCECBAEACEDABAEABCCCDCBBDADCBDBCBE,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1,160,120,120,140,100,640,C,E,B,B,3,F,A,B,C,A,A,B,A,B,A,B,A,A,C,B,A,D,A,C,B,A,A,34000
35000,180013248877,2018,1302603,Manaus,13,AM,18,F,0,3,1,1400100,Boa Vista,14,RR,2,0,2,1,0,13077430,1302603,Manaus,13,AM,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302603,Manaus,13,AM,1,1,1,1,447,453,458,459,498.8,514.6,545.7,513.3,D.CEBACBCEBAACEDEEDAACEBBDDCCCCEBEBACCDCDDABE,ABCEDBCBEAEBADBBAEAACBBCCCACCECDAEDBAABAACAEE,99999DBCDEECDCAEBDABDBCAEBDADCBDDECDBBBDBDCABDCBBC,CBEBEDAAACBBBDEBDDDDEABADDBBACBECEDDEBBADCDEB,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1,160,180,160,160,120,780,E,E,C,D,5,F,A,B,C,B,A,C,C,B,A,A,A,A,B,A,A,E,A,B,B,B,A,35000
36000,180012836101,2018,1400100,Boa Vista,14,RR,23,M,0,3,1,1400100,Boa Vista,14,RR,1,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400100,Boa Vista,14,RR,1,1,1,1,447,454,457,459,500,605.4,472.9,443.3,ECDDBCBBBEDAACEDCAEDCBCADEBACCEECECCEAEDBDEBC,CEECAAEDBECDCDEACDBBBDAAEEBBEECECBEABDEDAEEAE,99999BDBACCBBADEBDABEAECDAAADCBEEBEDEBCAACDDAEBEDB,DECADEBDEABBDEEADBDBDBCAADDCAEDBDAEBABBDAEAED,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1,140,120,120,140,0,520,D,C,B,B,4,G,A,B,D,B,C,B,A,B,A,B,A,A,B,A,A,E,A,A,A,A,A,36000
37000,180013702278,2018,4115200,Maringá,41,PR,18,M,0,3,1,4115200,Maringá,41,PR,2,0,2,1,0,41024630,4115200,Maringá,41,PR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115200,Maringá,41,PR,1,1,1,1,448,453,458,460,525.4,564.1,546.5,469.4,CCBCEDECABCBBAEDCBBEBADDCECECABBAACDBCBEDACBE,ABDABDEEDADABCBAABABCDBBAEADACEEAACDBCBBBCACB,EEEDB99999ACEEBCCEDCCBCDADBCECBDCACABBAECCCBEEEBCA,ACAAABBADDACDCEBEEBBCDDBDCADDECCCBBCABDDDCAAA,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1,140,100,100,100,80,520,D,D,B,F,2,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,B,A,37000
38000,180012957831,2018,4108304,Foz do Iguaçu,41,PR,18,F,0,1,1,4108304,Foz do Iguaçu,41,PR,2,0,2,1,0,41378580,4108304,Foz do Iguaçu,41,PR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108304,Foz do Iguaçu,41,PR,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,C,B,4,C,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,D,B,A,B,B,A,38000
39000,180012841427,2018,3550001,São Luís do Paraitinga,35,SP,17,M,0,1,1,3554102,Taubaté,35,SP,2,0,2,1,0,35037874,3550001,São Luís do Paraitinga,35,SP,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3509502,Campinas,35,SP,1,1,1,1,447,451,455,459,557,626,576.5,676.6,AAADDBCACEDABAEBCBACAEACDECEAAAABEABCCCEBBBBA,BCCDCCBDCACEEEECBCEEAEADBBDADEAACCAEBACAEBBAD,BBEEB99999CECBABBDDCDBDDCABEBBEBDBADBEABBBDDABAAEA,ADCADBCEEBEDAADAAACDBCDADAEBCEEBBCAEBDEBCDBDB,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1,140,120,100,120,120,600,H,F,F,D,3,D,A,B,C,B,A,B,B,B,A,B,A,A,B,B,A,C,A,B,B,B,A,39000
40000,180013713081,2018,1500602,Altamira,15,PA,45,F,,1,1,3520400,Ilhabela,35,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500602,Altamira,15,PA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,C,B,2,C,A,B,C,A,A,B,A,B,B,A,A,A,B,A,A,C,A,A,A,A,A,40000
41000,180013610398,2018,2607901,Jaboatão dos Guararapes,26,PE,29,M,0,3,1,2607901,Jaboatão dos Guararapes,26,PE,1,11,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607901,Jaboatão dos Guararapes,26,PE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,E,B,B,4,D,A,B,D,B,B,B,A,B,A,B,A,A,B,A,A,D,A,B,B,A,A,41000
42000,180013393048,2018,3548500,Santos,35,SP,19,M,0,1,1,3550308,São Paulo,35,SP,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3548500,Santos,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,G,D,E,2,C,A,C,C,A,A,B,B,B,A,B,A,B,D,A,B,C,B,B,B,D,D,42000
43000,180012445441,2018,1600600,Santana,16,AP,16,F,0,3,1,1600600,Santana,16,AP,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600600,Santana,16,AP,1,1,1,1,449,453,458,462,390.6,541.4,369.1,466.5,BCBCAADCCEBAADDEACDEDEBDDACACEACADAACEAAECBEC,CCBAACEABDACEBDCDCCDCBCACCDCDBEBCDECBCBBDCCDE,CDBEC99999BBCADCECABCDDEADADBCBACACCDEABAEDAABABAC,DECEADEACCAABAABADBAACABBADCBAEEDAEDADABEEDED,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1,120,40,40,80,0,280,F,F,F,F,4,H,A,C,D,B,A,B,A,A,A,B,A,A,A,A,A,D,A,B,B,C,A,43000
44000,180012750601,2018,2211001,Teresina,22,PI,26,M,1,3,1,2211001,Teresina,22,PI,1,8,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211001,Teresina,22,PI,1,1,1,1,448,452,456,460,567,642.5,589.4,733.5,ACACEDEAADDBBCBEAEBCECBCDACAEDDBCCCBBDBEDACDC,AACADCBBACDEEEDEBEEDDBAEBEECDECAABEDAEADDCECB,99999BECDEBDEEDACACEDECCEABECCADAECCDEABBDDECDCBCC,ADBBCAABACADEEABBBDEEADBCECECCCDABDDBCBAEABAD,1,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1,120,120,100,120,100,560,C,E,C,B,2,F,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B,A,A,44000
45000,180013173127,2018,5201405,Aparecida de Goiânia,52,GO,18,F,0,4,1,5208707,Goiânia,52,GO,2,0,2,3,0,52031063,5201405,Aparecida de Goiânia,52,GO,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5201405,Aparecida de Goiânia,52,GO,1,1,1,1,447,451,455,459,394.2,489,431.9,468.4,CAEAABDDEDBADDCDACCDCBECDDBAACABCDEEDBCDEABCD,ECBADABCADCDEDBACDBEEDCBACBEAECBABCDDECBEBBCE,99999ADEBCEEEBDBCDAEDCBDCACCDBADDCEAAABECBDCBBADAA,ECDDCEBAECDBAAABEBCCDEDADCACBCEDEDBCBECDCDADA,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1,120,40,40,100,20,320,D,E,F,B,6,E,A,B,D,A,B,B,B,A,A,A,A,A,A,A,A,B,B,B,A,B,B,45000
46000,180013473132,2018,1502103,Cametá,15,PA,43,F,0,3,1,1502103,Cametá,15,PA,1,12,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502103,Cametá,15,PA,1,1,1,1,447,454,457,459,427.5,465.8,419.8,414.1,BBDECCCDBADBBBDEEEABCAEDAECDBEACDDDDABECABCBB,CEEBCAADECDABBCCCDBAEDACEBABEEDEDACEABAABBBCE,99999EEECEEDBDDABAEBEABACDECEBAEACCAAAEDAABCECEBAB,AADCBEACEDBEECDCCDACDAEDDCCCBCCAAACEACDEEDEBA,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1,120,120,100,120,80,540,A,A,A,A,4,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,B,A,A,46000
